features,urgencia,raw_values,texto
"[ 1.6941606   0.05457611  0.04870781  0.08595214 -1.2914191  -0.2892254
  0.95347965  1.2030071  -0.6565792  -0.59405243 -0.6422245   0.3261581
 -0.19970244 -0.78439045  1.4447354   2.5622745  -0.35948402 -0.2896514 ]",0.8161446750164032,"{'daily_screen_time_hours_raw': 11.92, 'sleep_hours_raw': 5.08, 'social_media_hours_raw': 3.36, 'notifications_per_day_raw': 115.0, 'screen_time_weekend_difference_raw': 2.6099999999999994}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Considera desactivar las notificaciones push de redes sociales.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.5481336  -0.5888613   1.6368921   1.5416033  -0.6291774  -0.31926334
  0.5404282   0.4946085  -0.7153788   0.54460686  0.4202623   0.05951347
  0.25448075 -0.5710988   0.73933595  0.7552402  -0.5942929  -0.11173033]",0.6855662018060684,"{'daily_screen_time_hours_raw': 8.93, 'sleep_hours_raw': 5.93, 'social_media_hours_raw': 2.34, 'notifications_per_day_raw': 113.0, 'screen_time_weekend_difference_raw': 2.1}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Tu uso de redes sociales (2.3h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.625169   -0.9295046  -0.13454422 -1.2197608   0.37587178 -1.716028
  0.8295642  -0.26935074 -1.0361605  -0.6602725  -1.1610324  -0.8979832
 -0.61690706 -1.3486717   0.49570188  1.0147672   0.19643179 -0.32185113]",0.49792328973611194,"{'daily_screen_time_hours_raw': 11.74, 'sleep_hours_raw': 7.22, 'social_media_hours_raw': 1.8, 'notifications_per_day_raw': 20.0, 'screen_time_weekend_difference_raw': 1.549999999999999}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (1.8h) es saludable, continúa así.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[-0.27976552 -0.519471   -0.9635415  -0.28889367 -0.7304614  -1.0852311
  0.41651282 -0.40825242 -0.4210198  -0.76507866 -0.26339993 -0.6313386
  0.11510846 -0.81958205 -0.84781265  0.02651548 -0.54155105  0.23760848]",0.2901697258154551,"{'daily_screen_time_hours_raw': 6.77, 'sleep_hours_raw': 5.8, 'social_media_hours_raw': 2.45, 'notifications_per_day_raw': 62.0, 'screen_time_weekend_difference_raw': 1.450000000000001}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (2.5h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.32192704 -1.0745934  -1.7489073  -0.7574509  -1.5251515   1.4529756
 -1.4835237   1.4808104  -0.7932819  -1.3427372  -0.57935584  0.3019177
  0.8136897   0.9923983  -0.9834664   0.51177424 -0.7384239  -1.0975225 ]",0.36876010398070014,"{'daily_screen_time_hours_raw': 6.66, 'sleep_hours_raw': 4.78, 'social_media_hours_raw': 1.57, 'notifications_per_day_raw': 231.0, 'screen_time_weekend_difference_raw': 2.8100000000000005}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (1.6h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 1.5293474  -0.18513586  0.4675696  -0.12021305 -1.283628    0.5968941
 -0.12045406  0.8557529  -0.7231049  -0.3841449  -0.69634384  0.4109996
 -0.30914596 -0.39403832  1.372025    2.3706713  -0.26538825 -0.6920281 ]",0.8111366927623749,"{'daily_screen_time_hours_raw': 11.49, 'sleep_hours_raw': 5.09, 'social_media_hours_raw': 2.98, 'notifications_per_day_raw': 174.0, 'screen_time_weekend_difference_raw': 2.3599999999999994}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo de pantalla (11.5h) a menos de 6 horas diarias.
• Considera desactivar las notificaciones push de redes sociales.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.456523    0.03565148 -0.24798596 -0.6449972  -0.86290973 -1.4607054
  0.5404282   1.2030071  -0.61879355 -0.6834969  -0.90506965 -0.8616226
 -0.48640922 -1.2371074   0.88312894  1.8331921  -0.04913992 -0.39904943]",0.6175936063130696,"{'daily_screen_time_hours_raw': 11.3, 'sleep_hours_raw': 5.63, 'social_media_hours_raw': 3.33, 'notifications_per_day_raw': 37.0, 'screen_time_weekend_difference_raw': 2.6099999999999994}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (3.3h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 0.07285818 -0.5951695  -0.5446797   0.44205564  1.4042941   0.8221787
  1.6969723  -1.1027608  -0.59465754 -0.5635531   0.04441155  1.6593814
  0.47700614  0.27528593 -0.1000893  -0.5463555  -0.66289604  0.82801384]",0.2534331182638804,"{'daily_screen_time_hours_raw': 7.69, 'sleep_hours_raw': 8.54, 'social_media_hours_raw': 2.33, 'notifications_per_day_raw': 189.0, 'screen_time_weekend_difference_raw': 0.9500000000000002}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (7.7h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (2.3h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.5331128   1.0701978   1.2529354  -1.4696579   0.9134562   1.5130515
  0.95347965 -0.33880156  2.6953754   2.9288278  -0.7311921   1.7805835
 -0.99715495  3.2899837  -0.6448747  -1.5323197   3.1922626   2.5726912 ]",0.4804445852835973,"{'daily_screen_time_hours_raw': 3.5, 'sleep_hours_raw': 7.91, 'social_media_hours_raw': 4.97, 'notifications_per_day_raw': 235.0, 'screen_time_weekend_difference_raw': 1.5}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Considera desactivar las notificaciones push de redes sociales.
• El tiempo que pasas en el teléfono (3.5h) es razonable, mantén este hábito.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 1.6060047  -0.31130004 -1.1118884  -1.632091    0.8043811   0.8221787
 -0.3889375   1.5363711  -0.78670835 -1.0739769  -1.3282793   0.43524003
 -0.8844445  -0.32128286  0.85816866  0.75352407  1.4261632  -0.81538445]",0.5690529694159825,"{'daily_screen_time_hours_raw': 11.69, 'sleep_hours_raw': 7.77, 'social_media_hours_raw': 2.78, 'notifications_per_day_raw': 189.0, 'screen_time_weekend_difference_raw': 2.85}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Considera desactivar las notificaciones push de redes sociales.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 1.0694034   1.3099098  -0.79774207 -1.3759465   1.2017261   1.6932791
 -1.0704724   0.03623297  0.04605804 -0.88443345 -1.1873907   0.7382453
 -0.9114714   0.23512857  1.3286158   0.19035327  1.7206342  -1.0413765 ]",0.7487613707780838,"{'daily_screen_time_hours_raw': 10.29, 'sleep_hours_raw': 8.28, 'social_media_hours_raw': 5.35, 'notifications_per_day_raw': 247.0, 'screen_time_weekend_difference_raw': 1.7700000000000014}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Realiza un 'detox digital' periódico de redes sociales.
• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.4909513  -1.6801815   0.24941242 -1.3072248   0.89787406 -0.88998437
  0.1273768  -0.3249114  -0.99089843  1.4161328  -0.53949803 -0.6434588
 -0.5514454   0.00320443 -2.2982223  -1.4999005   0.05591361  1.3571459 ]",0.18342198679844537,"{'daily_screen_time_hours_raw': 3.61, 'sleep_hours_raw': 7.89, 'social_media_hours_raw': 0.61, 'notifications_per_day_raw': 75.0, 'screen_time_weekend_difference_raw': 1.5100000000000002}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• El tiempo que pasas en el teléfono (3.6h) es razonable, mantén este hábito.
• Tu uso de redes sociales (0.6h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.4296254  -0.11574555  1.5932606  -1.1322967   1.0614867  -0.61964285
 -1.6280918   0.9252037   0.9267915   3.0723164  -0.35824087 -1.4555129
 -0.84179765  0.27938932 -1.253146   -1.4828831   1.1112428  -0.98597515]",0.0740770772099495,"{'daily_screen_time_hours_raw': 3.77, 'sleep_hours_raw': 8.1, 'social_media_hours_raw': 3.09, 'notifications_per_day_raw': 93.0, 'screen_time_weekend_difference_raw': 2.41}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• El tiempo que pasas en el teléfono (3.8h) es razonable, mantén este hábito.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.4599777   0.59708214 -1.5918342  -1.6508334  -0.06042865  0.19138178
  0.06541909 -0.13044904 -0.05712338 -1.2543174  -1.2833136   0.1928358
 -0.950504   -0.26986217  0.09145377  0.32632765  2.2183924  -0.336562  ]",0.702485129237175,"{'daily_screen_time_hours_raw': 8.7, 'sleep_hours_raw': 6.66, 'social_media_hours_raw': 4.22, 'notifications_per_day_raw': 147.0, 'screen_time_weekend_difference_raw': 1.6500000000000004}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.5174032   1.0954307   1.2878406  -0.9448738   0.5706487  -0.18409257
  0.02411394 -0.7555066   0.91453207  1.1166784  -0.6496246  -0.1344099
 -0.84606767 -0.06170441  0.08114408 -0.7127806   1.1444788   0.10586553]",0.6190529018640518,"{'daily_screen_time_hours_raw': 6.15, 'sleep_hours_raw': 7.47, 'social_media_hours_raw': 5.01, 'notifications_per_day_raw': 122.0, 'screen_time_weekend_difference_raw': 1.1999999999999993}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Realiza un 'detox digital' periódico de redes sociales.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 0.65545386 -0.9736621  -0.26543853  0.9356026  -1.1667619   1.0775013
 -0.9672095   1.3002383  -0.93437624 -0.5420218   0.0477384   0.3019177
  0.96395534  0.11869203  0.40671304  1.2960031  -0.76146424 -0.936054  ]",0.7409076988697052,"{'daily_screen_time_hours_raw': 9.21, 'sleep_hours_raw': 5.24, 'social_media_hours_raw': 1.73, 'notifications_per_day_raw': 206.0, 'screen_time_weekend_difference_raw': 2.68}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.
• Tu uso de redes sociales (1.7h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.551899    0.30059627  0.7468108   1.5728405   0.71867925 -0.9350413
 -0.61611575 -0.8388476   0.33676156  0.7086701   1.3477453  -1.116147
  0.18291336 -0.6264224  -0.06210626 -0.781963   -0.567655   -0.3754345 ]",0.2399821604291598,"{'daily_screen_time_hours_raw': 6.06, 'sleep_hours_raw': 7.66, 'social_media_hours_raw': 3.75, 'notifications_per_day_raw': 72.0, 'screen_time_weekend_difference_raw': 1.1400000000000006}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (3.8h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.667263   -0.6077859   0.8951577   0.7981592   1.2640548   0.28149563
  1.3871837   1.0363251   0.6713338   2.8379447   2.7871354   1.0412506
  0.14349332  1.9723921  -1.3312826  -1.6736426  -0.55221736  3.6788237 ]",0.07701002806425095,"{'daily_screen_time_hours_raw': 3.15, 'sleep_hours_raw': 8.36, 'social_media_hours_raw': 2.31, 'notifications_per_day_raw': 153.0, 'screen_time_weekend_difference_raw': 2.49}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.1h) es adecuado, sigue así.
• Tu uso de redes sociales (2.3h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.1498262   0.35737017 -0.67557406 -1.4884002   1.0614867   1.6632413
 -1.6693969   1.1891168   1.027207   -0.15256867 -0.91916585  0.36251876
 -0.8991512   2.3922565  -0.96718794 -1.2888947   1.5814844  -1.11024   ]",0.14598672091960907,"{'daily_screen_time_hours_raw': 4.5, 'sleep_hours_raw': 8.1, 'social_media_hours_raw': 3.84, 'notifications_per_day_raw': 245.0, 'screen_time_weekend_difference_raw': 2.6}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu uso de redes sociales (3.8h) es moderado; intenta bajarlo de 2 horas diarias.
• Tu tiempo de pantalla (4.5h) es aceptable, pero intenta reducirlo un poco más.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.5446113  -0.9231964  -0.6843003  -0.17019248 -0.2240413  -1.5658382
 -0.28567463  0.86964303  0.04811909  0.1891181   1.0622866  -1.4312725
  0.34525287 -0.8568233  -2.0925713  -1.3270811  -0.62591165  0.9032722 ]",0.09396038204431534,"{'daily_screen_time_hours_raw': 3.47, 'sleep_hours_raw': 6.45, 'social_media_hours_raw': 1.81, 'notifications_per_day_raw': 30.0, 'screen_time_weekend_difference_raw': 2.37}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.5h) es adecuado, sigue así.
• Tu uso de redes sociales (1.8h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.6212687  -0.3554575  -1.0769832  -1.2697401   1.4276674   1.5280704
 -0.26502207 -0.25546056  0.9526754  -0.31421888 -0.38635725  1.0776112
 -0.62585086  3.6454146  -1.7306471  -1.6633524   0.21716894  1.0789065 ]",0.08770255744457245,"{'daily_screen_time_hours_raw': 3.27, 'sleep_hours_raw': 8.57, 'social_media_hours_raw': 2.71, 'notifications_per_day_raw': 236.0, 'screen_time_weekend_difference_raw': 1.56}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.3h) es adecuado, sigue así.
• Tu uso de redes sociales (2.7h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.0310073   0.9944993   1.331472   -0.62625486 -0.65255064 -0.19911155
  1.1600053  -0.08877855  1.484599    1.8473809  -0.09986129  0.5200815
 -0.7480747   0.3149747  -0.33721203 -0.7307064   0.61487716  1.6755476 ]",0.6798125505447388,"{'daily_screen_time_hours_raw': 4.81, 'sleep_hours_raw': 5.9, 'social_media_hours_raw': 4.85, 'notifications_per_day_raw': 121.0, 'screen_time_weekend_difference_raw': 1.6800000000000006}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Tu uso de redes sociales (4.8h) es moderado; intenta bajarlo de 2 horas diarias.
• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.71671224  0.42045227 -1.3213193   0.04846756  1.4042941   1.6332033
  0.3545551  -1.1583215   0.57549804 -0.96340346  0.27062815  1.526059
 -0.00682281  1.5932904  -0.42999917 -1.0656036  -0.48244572  0.53278095]",0.10653074085712433,"{'daily_screen_time_hours_raw': 5.63, 'sleep_hours_raw': 8.54, 'social_media_hours_raw': 3.94, 'notifications_per_day_raw': 243.0, 'screen_time_weekend_difference_raw': 0.91}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu uso de redes sociales (3.9h) es moderado; intenta bajarlo de 2 horas diarias.
• Tu tiempo de pantalla (5.6h) es aceptable, pero intenta reducirlo un poco más.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.27593264 -1.1061344   1.3052932   1.6478096   0.79659003  0.67198896
 -1.5454814   0.7307414  -0.8273351   0.90070003  1.0997508  -0.3646939
  0.6435099   0.40444735 -0.08326824 -0.6041741  -0.7020168  -1.148009  ]",0.25015666584173835,"{'daily_screen_time_hours_raw': 6.78, 'sleep_hours_raw': 7.76, 'social_media_hours_raw': 1.52, 'notifications_per_day_raw': 179.0, 'screen_time_weekend_difference_raw': 2.2700000000000005}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (6.8h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (1.5h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-0.21843965 -0.07158808  0.10106553  0.6294786   0.34470746 -1.2804776
  0.3545551  -0.6860558  -0.1433199  -0.01341141  0.34160185 -0.82526195
  0.0794854  -0.9677377  -0.27318347 -0.40751445 -0.52438134  0.15521118]",0.2561801175276438,"{'daily_screen_time_hours_raw': 6.93, 'sleep_hours_raw': 7.18, 'social_media_hours_raw': 3.16, 'notifications_per_day_raw': 49.0, 'screen_time_weekend_difference_raw': 1.25}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (6.9h) es aceptable, pero intenta reducirlo un poco más.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.39098608  1.0008075  -0.94608897  0.6607157   0.12655725 -0.0489218
  1.5937093   0.34181666  0.19480476 -0.87472373  0.01785157  0.89580804
 -0.01407158 -0.37789163  0.69375634  0.17255433 -0.47784027  0.5452124 ]",0.5455021460851033,"{'daily_screen_time_hours_raw': 8.52, 'sleep_hours_raw': 6.9, 'social_media_hours_raw': 4.86, 'notifications_per_day_raw': 131.0, 'screen_time_weekend_difference_raw': 1.99}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Tu uso de redes sociales (4.9h) es moderado; intenta bajarlo de 2 horas diarias.
• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 0.53280216 -1.0872098  -0.23053339  1.3104484  -0.61359525 -1.1903639
  1.4491414  -0.6721656  -0.9742053  -0.49343562  0.30455378 -0.11016949
  1.334086   -1.0303507  -0.00241862  0.7299039  -0.8106551   0.38314885]",0.6411712914705276,"{'daily_screen_time_hours_raw': 8.89, 'sleep_hours_raw': 5.95, 'social_media_hours_raw': 1.55, 'notifications_per_day_raw': 55.0, 'screen_time_weekend_difference_raw': 1.2599999999999998}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reduce tu tiempo de pantalla (8.9h) a menos de 6 horas diarias.
• Tu uso de redes sociales (1.6h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.4219596  -1.5918666   0.04870781  1.6290673  -1.5251515   0.7170459
  1.180658   -0.08877855 -0.90561515  1.0217      3.1132927   1.2715346
  2.035823    1.9352125  -1.4967802  -0.77950513 -0.872766    2.549345  ]",0.1464189887046814,"{'daily_screen_time_hours_raw': 3.79, 'sleep_hours_raw': 4.78, 'social_media_hours_raw': 0.75, 'notifications_per_day_raw': 182.0, 'screen_time_weekend_difference_raw': 1.6799999999999995}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (3.8h) es adecuado, sigue así.
• Tu uso de redes sociales (0.8h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.68228394 -0.8601143   0.266865    0.9043655   0.29796097 -1.4757243
  1.614362    0.369597   -0.881298   -0.26231098  0.02006619 -0.24349181
  0.549911   -1.1941901   0.20323244  0.3202824  -0.68094105  0.3899399 ]",0.6297048926353455,"{'daily_screen_time_hours_raw': 9.28, 'sleep_hours_raw': 7.12, 'social_media_hours_raw': 1.91, 'notifications_per_day_raw': 36.0, 'screen_time_weekend_difference_raw': 2.01}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Tu uso de redes sociales (1.9h) es saludable, continúa así.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-1.0080101  -1.3773875  -0.7017529   0.56700426  0.75763464 -0.12401668
  0.95347965  0.8418627  -0.8288066  -0.27005875  1.0532026   0.45948043
  1.6174184   0.3658715  -1.4989506  -1.1251942  -0.8399429   1.4341449 ]",0.05887410044670105,"{'daily_screen_time_hours_raw': 4.87, 'sleep_hours_raw': 7.71, 'social_media_hours_raw': 1.09, 'notifications_per_day_raw': 126.0, 'screen_time_weekend_difference_raw': 2.35}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Considera usar aplicaciones que monitoreen y limiten tu tiempo de pantalla.
• Tu uso de redes sociales (1.1h) es saludable, continúa así.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[-1.4487897   0.5718493   0.91261023  0.33584934 -0.6681328   1.7233171
 -1.4009135  -1.5194658   1.8227147   2.2214143   1.5405078   0.5685623
 -0.35423672  3.276083   -0.5070505  -1.123578   -0.2181613  -0.6877877 ]",0.6773479282855988,"{'daily_screen_time_hours_raw': 3.72, 'sleep_hours_raw': 5.88, 'social_media_hours_raw': 4.18, 'notifications_per_day_raw': 249.0, 'screen_time_weekend_difference_raw': 0.6499999999999999}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Considera desactivar las notificaciones push de redes sociales.
• El tiempo que pasas en el teléfono (3.7h) es razonable, mantén este hábito.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[-0.66305214  0.925109   -1.4783925  -1.6633283  -0.8161633   1.2577289
 -1.0085146  -1.5750265   0.9345009  -1.1082942  -1.1892588   0.4231198
 -0.98351264  1.2116134  -0.54828924 -0.3031155   2.8352988  -0.6448244 ]",0.531443824370702,"{'daily_screen_time_hours_raw': 5.77, 'sleep_hours_raw': 5.69, 'social_media_hours_raw': 4.74, 'notifications_per_day_raw': 218.0, 'screen_time_weekend_difference_raw': 0.6100000000000003}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Considera desactivar las notificaciones push de redes sociales.
• Tu tiempo de pantalla (5.8h) es aceptable, pero intenta reducirlo un poco más.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[ 1.3377041   0.41414407  0.3977593  -0.1951822  -0.53568447  1.3928998
  0.41651282  0.9668742  -0.43308887 -0.37193042 -0.6929169   1.3684963
 -0.45362836 -0.00261569  1.5559714   1.4236852  -0.0960498  -0.42242607]",0.7991445362567902,"{'daily_screen_time_hours_raw': 10.99, 'sleep_hours_raw': 6.05, 'social_media_hours_raw': 3.93, 'notifications_per_day_raw': 227.0, 'screen_time_weekend_difference_raw': 2.4399999999999995}","⚠️ Tu patrón de uso digital indica un nivel de urgencia alto. Es importante tomar acción pronto:

• Reduce tu tiempo de pantalla (11.0h) a menos de 6 horas diarias.
• Tu uso de redes sociales (3.9h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
"[ 1.023409   -0.7339501  -0.44869056 -1.2135133   0.11876617  0.44670433
 -0.7606838  -1.1444314  -0.8763579  -0.70793283 -1.1074747  -0.08592907
 -0.60512906 -0.32439855  0.32369295  0.69176304  0.16910382 -0.8905131 ]",0.4919642855723699,"{'daily_screen_time_hours_raw': 10.17, 'sleep_hours_raw': 6.89, 'social_media_hours_raw': 2.11, 'notifications_per_day_raw': 164.0, 'screen_time_weekend_difference_raw': 0.92}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Reemplaza parte del tiempo de pantalla con actividades offline como leer o caminar.
• Tu uso de redes sociales (2.1h) es saludable, continúa así.

💡 Pequeños cambios diarios pueden marcar una gran diferencia en tus hábitos digitales."
"[-0.6745507   0.38260302 -1.3474982  -1.425926    0.6875149  -0.43941513
 -1.5867866  -1.2555526   0.50517076 -0.9934938  -0.9901138  -1.28583
 -0.81994724 -0.17149222 -0.97098625 -0.863422    0.96101356 -1.1218284 ]",0.08872804790735245,"{'daily_screen_time_hours_raw': 5.74, 'sleep_hours_raw': 7.62, 'social_media_hours_raw': 3.88, 'notifications_per_day_raw': 105.0, 'screen_time_weekend_difference_raw': 0.8399999999999999}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (5.7h) es aceptable, pero intenta reducirlo un poco más.
• Considera desactivar las notificaciones push de redes sociales.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.11501972  0.04195969 -0.40505913 -1.5071425   0.9212473   0.3415715
 -1.6487443  -1.3527838  -0.2250998  -0.48545188 -1.171536   -0.69193965
 -0.89848787 -0.04057343 -0.17225708 -0.36491206  1.5733987  -1.255028  ]",0.27384551117817557,"{'daily_screen_time_hours_raw': 7.8, 'sleep_hours_raw': 7.92, 'social_media_hours_raw': 3.34, 'notifications_per_day_raw': 157.0, 'screen_time_weekend_difference_raw': 0.7700000000000005}","✅ Tienes hábitos digitales saludables. Sigue estas recomendaciones para mantenerlos:

• Tu tiempo de pantalla (7.8h) es aceptable, pero intenta reducirlo un poco más.
• Tu uso de redes sociales (3.3h) es moderado; intenta bajarlo de 2 horas diarias.

💡 Mantén estos buenos hábitos y revisa tu progreso regularmente."
"[ 0.5289693   1.5748546   0.28431755 -1.0823172   1.4042941  -1.145307
 -0.03784377 -1.0333099   0.42911136 -0.20361239 -0.9814519  -0.94646406
 -0.8728629  -1.0058663   0.82615435 -0.24640149  1.3508234  -0.4153701 ]",0.6587458550930023,"{'daily_screen_time_hours_raw': 8.88, 'sleep_hours_raw': 8.54, 'social_media_hours_raw': 5.77, 'notifications_per_day_raw': 58.0, 'screen_time_weekend_difference_raw': 1.0}","📊 Tus hábitos digitales requieren atención. Considera estas recomendaciones:

• Prueba a eliminar las apps de redes sociales y usar solo la versión web.
• Establece horarios libres de teléfono, especialmente durante comidas y antes de dormir.

💡 Considera buscar ayuda profesional para manejar tu relación con la tecnología."
